 country_code, year, value 
 ECU, 2017, 21526.0 
 EGY, 2017, 4753.0 
 SLV, 2017, 11780.0 
 GNQ, 2017, 20563.0 
 ERI, 2017, 8795.0 
 EST, 2017,  
 SWZ, 2017, 174103.0 
 ETH, 2017, 437532.0 
 FJI, 2017, 274.0 
 FIN, 2017,  
 FRA, 2017, 142261.0 
 GAB, 2017, 22716.0 
 GMB, 2017, 6773.0 
 GEO, 2017, 4144.0 
 DEU, 2017,  
 GHA, 2017, 102684.0 
 GRC, 2017, 9220.0 
 GRD, 2017,  
 GTM, 2017, 17872.0 
 GIN, 2017, 41508.0 
 GNB, 2017, 11985.0 
 GUY, 2017, 5237.0 
 HTI, 2017, 94381.0 
 HND, 2017, 11506.0 
 HUN, 2017,  
 ISL, 2017, 226.0 
 IND, 2017, 1128845.0 
 IDN, 2017, 91369.0 
 IRN, 2017, 11279.0 
 IRQ, 2017,  
 IRL, 2017, 5251.0 
 ISR, 2017,  
 ITA, 2017, 108784.0 
 JAM, 2017, 11887.0 
 JPN, 2017, 24100.0 
 JOR, 2017,  
 KAZ, 2017, 11275.0 
 KEN, 2017, 1112750.0 
 KIR, 2017,  
 KWT, 2017,  
 KGZ, 2017, 3205.0 
 LAO, 2017, 5631.0 
 LVA, 2017, 2147.0 
 LBN, 2017, 1320.0 
 LSO, 2017, 201509.0 
 LBR, 2017, 11602.0 
 LBY, 2017, 3537.0 
 LTU, 2017, 781.0 
 LUX, 2017, 829.0 
 MDG, 2017, 2321.0 
 MWI, 2017, 750631.0 
 MYS, 2017, 35409.0 
 MDV, 2017, 17.0 
 MLI, 2017, 42078.0 
 MLT, 2017,  
 MHL, 2017,  
 MRT, 2017, 3021.0 
 MUS, 2017, 2690.0 
 MEX, 2017, 141270.0 
 FSM, 2017,  
 MCO, 2017,  
 MNG, 2017, 181.0 
 MNE, 2017, 140.0 
 MAR, 2017, 11635.0 
 MOZ, 2017, 1085027.0 
 MMR, 2017, 146826.0 
 NAM, 2017, 150850.0 
 NRU, 2017,  
 NPL, 2017, 15260.0 
 NLD, 2017, 19530.0 
 NZL, 2017, 2491.0 
 NIC, 2017, 4320.0 
 NER, 2017, 18425.0 
 NGA, 2017, 953613.0 
 NIU, 2017,  
 MKD, 2017,  
 NOR, 2017, 3788.0 
 OMN, 2017, 1190.0 
 PAK, 2017, 12046.0 
 PLW, 2017,  
 PAN, 2017,  
 PNG, 2017, 26393.0 
 PRY, 2017, 7833.0 
 PER, 2017, 49005.0 
 PHL, 2017, 24486.0 
 POL, 2017,  
 PRT, 2017, 35807.0 
 QAT, 2017, 96.0 
 KOR, 2017,  
 MDA, 2017, 5162.0 
 ROU, 2017, 11570.0 
 RUS, 2017, 354932.0 
 RWA, 2017, 185462.0 
 KNA, 2017,  
 LCA, 2017,  
 VCT, 2017,  
 WSM, 2017,  
 SMR, 2017,  
 STP, 2017,  
 SAU, 2017,  
 SEN, 2017, 23204.0 
 SRB, 2017, 1752.0 
 SYC, 2017,  
 SLE, 2017, 23693.0 
 SGP, 2017, 5423.0 
 SVK, 2017, 644.0 
 SVN, 2017, 593.0 
 SLB, 2017,  
 SOM, 2017, 2997.0 
 ZAF, 2017, 4628079.0 
 SSD, 2017, 23998.0 
 ESP, 2017, 122286.0 
 LKA, 2017, 1297.0 
 SDN, 2017, 7634.0 
 SUR, 2017, 2691.0 
 SWE, 2017,  
 CHE, 2017, 14409.0 
 SYR, 2017, 145.0 
 TJK, 2017, 4891.0 
 THA, 2017, 387181.0 
 GBR, 2017, 91808.0 
 TLS, 2017, 287.0 
 TGO, 2017, 59752.0 
 TON, 2017,  
 TTO, 2017, 6693.0 
 TUN, 2017, 920.0 
 TUR, 2017,  
 TKM, 2017, 0.0 
 TUV, 2017,  
 UGA, 2017, 950037.0 
 UKR, 2017, 104961.0 
 ARE, 2017,  
 TZA, 2017, 970362.0 
 USA, 2017,  
 URY, 2017, 7099.0 
 UZB, 2017, 21654.0 
 VUT, 2017,  
 VEN, 2017, 41007.0 
 VNM, 2017, 139912.0 
 YEM, 2017, 2031.0 
 ZMB, 2017, 850017.0 
 ZWE, 2017, 1046281.0 
 AFG, 2016, 554.0 
 ALB, 2016, 513.0 
 DZA, 2016, 9551.0 
 AND, 2016,  
 AGO, 2016, 69841.0 
 ATG, 2016,  
 ARG, 2016, 75907.0 
 ARM, 2016,  
 AUS, 2016, 21146.0 
 AUT, 2016,  
 AZE, 2016, 2885.0 
 BHS, 2016, 2280.0 
 BHR, 2016, 118.0 
 BGD, 2016, 1817.0 
 BRB, 2016, 1196.0 
 BLR, 2016, 8564.0 
 BEL, 2016,  
 BLZ, 2016, 1391.0 
 BEN, 2016, 38111.0 
 BTN, 2016, 243.0 
 BOL, 2016, 6429.0 
 BIH, 2016,  
 BWA, 2016, 273054.0 
 BRA, 2016, 526498.0 
 BRN, 2016,  
 BGR, 2016, 980.0 
 BFA, 2016, 57177.0 
 BDI, 2016, 51917.0 
 CPV, 2016, 1616.0 
 KHM, 2016, 54653.0 
 CMR, 2016, 205382.0 
 CAN, 2016,  
 CAF, 2016, 31593.0 
 TCD, 2016, 48221.0 
 CHL, 2016, 32738.0 
 CHN, 2016, 494657.0 
 COL, 2016, 66851.0 
 COM, 2016, 44.0 
 COG, 2016, 22083.0 
 COK, 2016,  
 CRI, 2016, 6183.0 
 CIV, 2016, 189964.0 
 HRV, 2016, 1031.0 
 CUB, 2016, 17242.0 
 CYP, 2016, 657.0 
 CZE, 2016,  
 PRK, 2016,  
 COD, 2016, 157072.0 
 DNK, 2016, 5207.0 
 DJI, 2016, 2229.0 
 DMA, 2016,  
 DOM, 2016, 27357.0 
 ECU, 2016, 18275.0 
 EGY, 2016, 3168.0 
 SLV, 2016, 11536.0 
 GNQ, 2016, 14881.0 
 ERI, 2016, 8712.0 
 EST, 2016,  
 SWZ, 2016, 155177.0 
 ETH, 2016, 420642.0 
 FJI, 2016, 222.0 
 FIN, 2016,  
 FRA, 2016, 133650.0 
 GAB, 2016, 22210.0 
 GMB, 2016, 6081.0 
 GEO, 2016, 3638.0 
 DEU, 2016,  
 GHA, 2016, 92335.0 
 GRC, 2016, 8667.0 
 GRD, 2016,  
 GTM, 2016, 16641.0 
 GIN, 2016, 37321.0 
 GNB, 2016, 11860.0 
 GUY, 2016, 4905.0 
 HTI, 2016, 83216.0 
 HND, 2016, 10848.0 
 HUN, 2016,  
 ISL, 2016, 199.0 
 IND, 2016, 1050370.0 
 IDN, 2016, 77748.0 
 IRN, 2016, 8982.0 
 IRQ, 2016,  
 IRL, 2016, 4891.0 
 ISR, 2016,  
 ITA, 2016, 99985.0 
 JAM, 2016, 10940.0 
 JPN, 2016, 23055.0 
 JOR, 2016,  
 KAZ, 2016, 8003.0 
 KEN, 2016, 1018905.0 
 KIR, 2016,  
 KWT, 2016,  
 KGZ, 2016, 2639.0 
 LAO, 2016, 4646.0 
 LVA, 2016, 1719.0 
 LBN, 2016, 1130.0 
 LSO, 2016, 181169.0 
 LBR, 2016, 8076.0 
 LBY, 2016, 3324.0 
 LTU, 2016, 652.0 
 LUX, 2016, 762.0 
 MDG, 2016, 1706.0 
 MWI, 2016, 679062.0 
 MYS, 2016, 32540.0 
 MDV, 2016, 11.0 
 MLI, 2016, 37902.0 
 MLT, 2016,  
 MHL, 2016,  
 MRT, 2016, 2615.0 
 MUS, 2016, 2516.0 
 MEX, 2016, 131879.0 
 FSM, 2016,  
 MCO, 2016,  
 MNG, 2016, 156.0 
 MNE, 2016, 115.0 
 MAR, 2016, 10645.0 
 MOZ, 2016, 930216.0 
 MMR, 2016, 127402.0 
 NAM, 2016, 131898.0 
 NRU, 2016,  
 NPL, 2016, 13069.0 
 NLD, 2016, 18802.0 
 NZL, 2016, 2294.0 
 NIC, 2016, 3841.0 
 NER, 2016, 15265.0 
 NGA, 2016, 893187.0 
 NIU, 2016,  
 MKD, 2016,  
 NOR, 2016, 3668.0 
 OMN, 2016, 1054.0 
 PAK, 2016, 8888.0 
 PLW, 2016,  
 PAN, 2016,  
 PNG, 2016, 23875.0 
 PRY, 2016, 6496.0 
 PER, 2016, 43638.0 
 PHL, 2016, 17681.0 
 POL, 2016,  
 PRT, 2016, 31340.0 
 QAT, 2016, 86.0 
 KOR, 2016,  
 MDA, 2016, 4491.0 
 ROU, 2016, 10942.0 
 RUS, 2016, 293820.0 
 RWA, 2016, 178284.0 
 KNA, 2016,  
 LCA, 2016,  
 VCT, 2016,  
 WSM, 2016,  
 SMR, 2016,  
 STP, 2016,  
 SAU, 2016,  
 SEN, 2016, 21157.0 
 SRB, 2016, 1570.0 
 SYC, 2016,  
 SLE, 2016, 17843.0 
 SGP, 2016, 4935.0 
 SVK, 2016, 461.0 
 SVN, 2016, 533.0 
 SLB, 2016,  
 SOM, 2016, 2660.0 
 ZAF, 2016, 4146401.0 
 SSD, 2016, 19394.0 
 ESP, 2016, 118036.0 
 LKA, 2016, 1068.0 
 SDN, 2016, 5768.0 
 SUR, 2016, 2562.0 
 SWE, 2016,  
 CHE, 2016, 13309.0 
 SYR, 2016, 113.0 
 TJK, 2016, 3890.0 
 THA, 2016, 365256.0 
 GBR, 2016, 88040.0 
 TLS, 2016, 249.0 
 TGO, 2016, 51320.0 
 TON, 2016,  
 TTO, 2016, 6700.0 
 TUN, 2016, 866.0 
 TUR, 2016,  
 TKM, 2016, 0.0 
 TUV, 2016,  
 UGA, 2016, 819209.0 
 UKR, 2016, 91068.0 
 ARE, 2016,  
 TZA, 2016, 851057.0 
 USA, 2016,  
 URY, 2016, 6442.0 
 UZB, 2016, 16978.0 
 VUT, 2016,  
 VEN, 2016, 53278.0 
 VNM, 2016, 124410.0 
 YEM, 2016, 1750.0 
 ZMB, 2016, 798723.0 
 ZWE, 2016, 919162.0 
 AFG, 2015, 350.0 
 ALB, 2015, 439.0 
 DZA, 2015, 7718.0 
 AND, 2015,  
 AGO, 2015, 71541.0 
 ATG, 2015,  
 ARG, 2015, 71306.0 
 ARM, 2015,  
 AUS, 2015, 20067.0 
 AUT, 2015,  
 AZE, 2015, 2374.0 
 BHS, 2015, 2319.0 
 BHR, 2015, 112.0 
 BGD, 2015, 1483.0 
 BRB, 2015, 1139.0 
 BLR, 2015, 7392.0 
 BEL, 2015,  
 BLZ, 2015, 1290.0 
 BEN, 2015, 33602.0 
 BTN, 2015, 184.0 
 BOL, 2015, 5274.0 
 BIH, 2015,  
 BWA, 2015, 255119.0 
 BRA, 2015, 490300.0 
 BRN, 2015,  
 BGR, 2015, 829.0 
 BFA, 2015, 52248.0 
 BDI, 2015, 42169.0 
 CPV, 2015, 1355.0 
 KHM, 2015, 52454.0 
 CMR, 2015, 168249.0 
 CAN, 2015,  
 CAF, 2015, 27493.0 
 TCD, 2015, 45103.0 
 CHL, 2015, 28081.0 
 CHN, 2015, 386139.0 
 COL, 2015, 55329.0 
 COM, 2015, 40.0 
 COG, 2015, 20682.0 
 COK, 2015,  
 CRI, 2015, 5623.0 
 CIV, 2015, 158002.0 
 HRV, 2015, 928.0 
 CUB, 2015, 15241.0 
 CYP, 2015, 568.0 
 CZE, 2015,  
 PRK, 2015,  
 COD, 2015, 121762.0 
 DNK, 2015, 4947.0 
 DJI, 2015, 1945.0 
 DMA, 2015,  
 DOM, 2015, 25235.0 
 ECU, 2015, 15491.0 
 EGY, 2015, 2220.0 
 SLV, 2015, 10803.0 
 GNQ, 2015, 10830.0 
 ERI, 2015, 8431.0 
 EST, 2015,  
 SWZ, 2015, 133958.0 
 ETH, 2015, 384528.0 
 FJI, 2015, 202.0 
 FIN, 2015,  
 FRA, 2015, 130221.0 
 GAB, 2015, 21704.0 
 GMB, 2015, 5022.0 
 GEO, 2015, 3044.0 
 DEU, 2015,  
 GHA, 2015, 81987.0 
 GRC, 2015, 7822.0 
 GRD, 2015,  
 GTM, 2015, 16370.0 
 GIN, 2015, 34774.0 
 GNB, 2015, 9480.0 
 GUY, 2015, 4538.0 
 HTI, 2015, 68814.0 
 HND, 2015, 10457.0 
 HUN, 2015,  
 ISL, 2015, 188.0 
 IND, 2015, 938557.0 
 IDN, 2015, 63199.0 
 IRN, 2015, 7015.0 
 IRQ, 2015,  
 IRL, 2015, 4537.0 
 ISR, 2015,  
 ITA, 2015, 95939.0 
 JAM, 2015, 10055.0 
 JPN, 2015, 21794.0 
 JOR, 2015,  
 KAZ, 2015, 6286.0 
 KEN, 2015, 897644.0 
 KIR, 2015,  
 KWT, 2015,  
 KGZ, 2015, 2076.0 
 LAO, 2015, 3879.0 
 LVA, 2015, 919.0 
 LBN, 2015, 954.0 
 LSO, 2015, 153459.0 
 LBR, 2015, 7391.0 
 LBY, 2015, 3046.0 
 LTU, 2015, 569.0 
 LUX, 2015, 697.0 
 MDG, 2015, 1234.0 
 MWI, 2015, 595634.0 
 MYS, 2015, 23232.0 
 MDV, 2015, 9.0 
 MLI, 2015, 34974.0 
 MLT, 2015,  
 MHL, 2015,  
 MRT, 2015, 2458.0 
 MUS, 2015, 2521.0 
 MEX, 2015, 117557.0 
 FSM, 2015,  
 MCO, 2015,  
 MNG, 2015, 147.0 
 MNE, 2015, 92.0 
 MAR, 2015, 8926.0 
 MOZ, 2015, 754682.0 
 MMR, 2015, 106320.0 
 NAM, 2015, 130272.0 
 NRU, 2015,  
 NPL, 2015, 11922.0 
 NLD, 2015, 18083.0 
 NZL, 2015, 2082.0 
 NIC, 2015, 3350.0 
 NER, 2015, 12887.0 
 NGA, 2015, 787541.0 
 NIU, 2015,  
 MKD, 2015,  
 NOR, 2015, 3547.0 
 OMN, 2015, 919.0 
 PAK, 2015, 6564.0 
 PLW, 2015,  
 PAN, 2015,  
 PNG, 2015, 21198.0 
 PRY, 2015, 5499.0 
 PER, 2015, 37201.0 
 PHL, 2015, 12077.0 
 POL, 2015,  
 PRT, 2015, 29786.0 
 QAT, 2015, 75.0 
 KOR, 2015,  
 MDA, 2015, 3850.0 
 ROU, 2015, 10551.0 
 RUS, 2015, 216108.0 
 RWA, 2015, 159315.0 
 KNA, 2015,  
 LCA, 2015,  
 VCT, 2015,  
 WSM, 2015,  
 SMR, 2015,  
 STP, 2015,  
 SAU, 2015,  
 SEN, 2015, 18375.0 
 SRB, 2015, 1400.0 
 SYC, 2015,  
 SLE, 2015, 14196.0 
 SGP, 2015, 4584.0 
 SVK, 2015, 398.0 
 SVN, 2015, 461.0 
 SLB, 2015,  
 SOM, 2015, 2310.0 
 ZAF, 2015, 3649717.0 
 SSD, 2015, 18573.0 
 ESP, 2015, 107151.0 
 LKA, 2015, 803.0 
 SDN, 2015, 4388.0 
 SUR, 2015, 2302.0 
 SWE, 2015,  
 CHE, 2015, 12309.0 
 SYR, 2015, 100.0 
 TJK, 2015, 2887.0 
 THA, 2015, 337607.0 
 GBR, 2015, 83999.0 
 TLS, 2015, 201.0 
 TGO, 2015, 43603.0 
 TON, 2015,  
 TTO, 2015, 6720.0 
 TUN, 2015, 734.0 
 TUR, 2015,  
 TKM, 2015, 0.0 
 TUV, 2015,  
 UGA, 2015, 713406.0 
 UKR, 2015, 66113.0 
 ARE, 2015,  
 TZA, 2015, 744072.0 
 USA, 2015,  
 URY, 2015, 6116.0 
 UZB, 2015, 13100.0 
 VUT, 2015,  
 VEN, 2015, 58303.0 
 VNM, 2015, 111482.0 
 YEM, 2015, 1397.0 
 ZMB, 2015, 758646.0 
 ZWE, 2015, 835473.0 
 AFG, 2014, 281.0 
 ALB, 2014, 372.0 
 DZA, 2014, 6020.0 
 AND, 2014,  
 AGO, 2014, 63028.0 
 ATG, 2014,  
 ARG, 2014, 66705.0 
 ARM, 2014,  
 AUS, 2014, 18671.0 
 AUT, 2014,  
 AZE, 2014, 1834.0 
 BHS, 2014, 2361.0 
 BHR, 2014, 95.0 
 BGD, 2014, 1287.0 
 BRB, 2014, 1105.0 
 BLR, 2014, 5918.0 
 BEL, 2014,  
 BLZ, 2014, 1179.0 
 BEN, 2014, 28850.0 
 BTN, 2014, 148.0 
 BOL, 2014, 3803.0 
 BIH, 2014,  
 BWA, 2014, 232292.0 
 BRA, 2014, 461749.0 
 BRN, 2014,  
 BGR, 2014, 721.0 
 BFA, 2014, 46623.0 
 BDI, 2014, 36888.0 
 CPV, 2014, 1211.0 
 KHM, 2014, 50435.0 
 CMR, 2014, 145038.0 
 CAN, 2014,  
 CAF, 2014, 24142.0 
 TCD, 2014, 41985.0 
 CHL, 2014, 25106.0 
 CHN, 2014, 299212.0 
 COL, 2014, 45841.0 
 COM, 2014, 30.0 
 COG, 2014, 19346.0 
 COK, 2014,  
 CRI, 2014, 4672.0 
 CIV, 2014, 140710.0 
 HRV, 2014, 807.0 
 CUB, 2014, 12597.0 
 CYP, 2014, 473.0 
 CZE, 2014,  
 PRK, 2014,  
 COD, 2014, 101324.0 
 DNK, 2014, 4666.0 
 DJI, 2014, 1593.0 
 DMA, 2014,  
 DOM, 2014, 23346.0 
 ECU, 2014, 12624.0 
 EGY, 2014, 1780.0 
 SLV, 2014, 10549.0 
 GNQ, 2014, 11361.0 
 ERI, 2014, 7862.0 
 EST, 2014,  
 SWZ, 2014, 113669.0 
 ETH, 2014, 361615.0 
 FJI, 2014, 195.0 
 FIN, 2014,  
 FRA, 2014, 124185.0 
 GAB, 2014, 21197.0 
 GMB, 2014, 4586.0 
 GEO, 2014, 2541.0 
 DEU, 2014,  
 GHA, 2014, 83712.0 
 GRC, 2014, 6983.0 
 GRD, 2014,  
 GTM, 2014, 16876.0 
 GIN, 2014, 32331.0 
 GNB, 2014, 8127.0 
 GUY, 2014, 4295.0 
 HTI, 2014, 62349.0 
 HND, 2014, 9926.0 
 HUN, 2014,  
 ISL, 2014, 178.0 
 IND, 2014, 847377.0 
 IDN, 2014, 50304.0 
 IRN, 2014, 5517.0 
 IRQ, 2014,  
 IRL, 2014, 4202.0 
 ISR, 2014,  
 ITA, 2014, 91894.0 
 JAM, 2014, 9464.0 
 JPN, 2014, 20308.0 
 JOR, 2014,  
 KAZ, 2014, 4641.0 
 KEN, 2014, 755226.0 
 KIR, 2014,  
 KWT, 2014,  
 KGZ, 2014, 1671.0 
 LAO, 2014, 3336.0 
 LVA, 2014, 831.0 
 LBN, 2014, 832.0 
 LSO, 2014, 132449.0 
 LBR, 2014, 6910.0 
 LBY, 2014, 2659.0 
 LTU, 2014, 353.0 
 LUX, 2014, 639.0 
 MDG, 2014, 773.0 
 MWI, 2014, 539239.0 
 MYS, 2014, 19567.0 
 MDV, 2014, 8.0 
 MLI, 2014, 31472.0 
 MLT, 2014,  
 MHL, 2014,  
 MRT, 2014, 2263.0 
 MUS, 2014, 2351.0 
 MEX, 2014, 97402.0 
 FSM, 2014,  
 MCO, 2014,  
 MNG, 2014, 126.0 
 MNE, 2014, 81.0 
 MAR, 2014, 7292.0 
 MOZ, 2014, 608876.0 
 MMR, 2014, 85361.0 
 NAM, 2014, 113832.0 
 NRU, 2014,  
 NPL, 2014, 10407.0 
 NLD, 2014, 17148.0 
 NZL, 2014, 1887.0 
 NIC, 2014, 2935.0 
 NER, 2014, 11286.0 
 NGA, 2014, 706784.0 
 NIU, 2014,  
 MKD, 2014,  
 NOR, 2014, 3400.0 
 OMN, 2014, 908.0 
 PAK, 2014, 5019.0 
 PLW, 2014,  
 PAN, 2014,  
 PNG, 2014, 18344.0 
 PRY, 2014, 4894.0 
 PER, 2014, 33106.0 
 PHL, 2014, 8082.0 
 POL, 2014,  
 PRT, 2014, 28232.0 
 QAT, 2014, 64.0 
 KOR, 2014,  
 MDA, 2014, 3116.0 
 ROU, 2014, 9637.0 
 RUS, 2014, 178049.0 
 RWA, 2014, 144316.0 
 KNA, 2014,  
 LCA, 2014,  
 VCT, 2014,  
 WSM, 2014,  
 SMR, 2014,  
 STP, 2014,  
 SAU, 2014,  
 SEN, 2014, 16346.0 
 SRB, 2014, 1272.0 
 SYC, 2014,  
 SLE, 2014, 10775.0 
 SGP, 2014, 4101.0 
 SVK, 2014, 312.0 
 SVN, 2014, 409.0 
 SLB, 2014,  
 SOM, 2014, 1916.0 
 ZAF, 2014, 3218156.0 
 SSD, 2014, 11333.0 
 ESP, 2014, 102283.0 
 LKA, 2014, 639.0 
 SDN, 2014, 3936.0 
 SUR, 2014, 2178.0 
 SWE, 2014,  
 CHE, 2014, 11808.0 
 SYR, 2014, 96.0 
 TJK, 2014, 1917.0 
 THA, 2014, 307642.0 
 GBR, 2014, 76867.0 
 TLS, 2014, 176.0 
 TGO, 2014, 37511.0 
 TON, 2014,  
 TTO, 2014, 6399.0 
 TUN, 2014, 651.0 
 TUR, 2014,  
 TKM, 2014, 0.0 
 TUV, 2014,  
 UGA, 2014, 645114.0 
 UKR, 2014, 66409.0 
 ARE, 2014,  
 TZA, 2014, 643682.0 
 USA, 2014,  
 URY, 2014, 5775.0 
 UZB, 2014, 6681.0 
 VUT, 2014,  
 VEN, 2014, 44600.0 
 VNM, 2014, 93505.0 
 YEM, 2014, 1220.0 
 ZMB, 2014, 653701.0 
 ZWE, 2014, 758664.0 
 AFG, 2013, 214.0 
 ALB, 2013, 333.0 
 DZA, 2013, 4642.0 
 AND, 2013,  
 AGO, 2013, 48413.0 
 ATG, 2013,  
 ARG, 2013, 62103.0 
 ARM, 2013,  
 AUS, 2013, 17009.0 
 AUT, 2013,  
 AZE, 2013, 1771.0 
 BHS, 2013, 1990.0 
 BHR, 2013, 83.0 
 BGD, 2013, 1083.0 
 BRB, 2013, 1077.0 
 BLR, 2013, 5181.0 
 BEL, 2013,  
 BLZ, 2013, 1106.0 
 BEN, 2013, 24811.0 
 BTN, 2013, 132.0 
 BOL, 2013, 2965.0 
 BIH, 2013,  
 BWA, 2013, 223506.0 
 BRA, 2013, 433741.0 
 BRN, 2013,  
 BGR, 2013, 637.0 
 BFA, 2013, 42126.0 
 BDI, 2013, 32801.0 
 CPV, 2013, 996.0 
 KHM, 2013, 48309.0 
 CMR, 2013, 131594.0 
 CAN, 2013,  
 CAF, 2013, 16568.0 
 TCD, 2013, 38873.0 
 CHL, 2013, 22706.0 
 CHN, 2013, 230826.0 
 COL, 2013, 37338.0 
 COM, 2013, 27.0 
 COG, 2013, 19563.0 
 COK, 2013,  
 CRI, 2013, 4314.0 
 CIV, 2013, 122959.0 
 HRV, 2013, 725.0 
 CUB, 2013, 10193.0 
 CYP, 2013, 393.0 
 CZE, 2013,  
 PRK, 2013,  
 COD, 2013, 79560.0 
 DNK, 2013, 4235.0 
 DJI, 2013, 1381.0 
 DMA, 2013,  
 DOM, 2013, 20780.0 
 ECU, 2013, 10873.0 
 EGY, 2013, 1224.0 
 SLV, 2013, 10140.0 
 GNQ, 2013, 10910.0 
 ERI, 2013, 7085.0 
 EST, 2013,  
 SWZ, 2013, 92343.0 
 ETH, 2013, 317403.0 
 FJI, 2013, 165.0 
 FIN, 2013,  
 FRA, 2013, 118989.0 
 GAB, 2013, 19735.0 
 GMB, 2013, 3997.0 
 GEO, 2013, 2092.0 
 DEU, 2013,  
 GHA, 2013, 75762.0 
 GRC, 2013, 6283.0 
 GRD, 2013,  
 GTM, 2013, 16398.0 
 GIN, 2013, 28248.0 
 GNB, 2013, 6913.0 
 GUY, 2013, 4054.0 
 HTI, 2013, 54748.0 
 HND, 2013, 9569.0 
 HUN, 2013,  
 ISL, 2013, 167.0 
 IND, 2013, 770437.0 
 IDN, 2013, 37798.0 
 IRN, 2013, 4266.0 
 IRQ, 2013,  
 IRL, 2013, 3867.0 
 ISR, 2013,  
 ITA, 2013, 87166.0 
 JAM, 2013, 8768.0 
 JPN, 2013, 18617.0 
 JOR, 2013,  
 KAZ, 2013, 3573.0 
 KEN, 2013, 656369.0 
 KIR, 2013,  
 KWT, 2013,  
 KGZ, 2013, 1116.0 
 LAO, 2013, 2787.0 
 LVA, 2013, 747.0 
 LBN, 2013, 709.0 
 LSO, 2013, 120872.0 
 LBR, 2013, 6429.0 
 LBY, 2013, 2346.0 
 LTU, 2013, 428.0 
 LUX, 2013, 564.0 
 MDG, 2013, 519.0 
 MWI, 2013, 472859.0 
 MYS, 2013, 15692.0 
